,area of study,course_name,university_name,course_fee,course_link
1418,law-and-legal-studies,LLB (Hons) Law and Practice,University of Huddersfield,"GBP 45,000",https://www.idp.com/global/Categories/University-of-Huddersfield/LLB-Hons-Law-and-Practice/p/PRG-UK-00372425
1419,law-and-legal-studies,MLaw (incorporating LLB(Hons)) Law and Practice,University of Huddersfield,"GBP 60,000",https://www.idp.com/global/Categories/University-of-Huddersfield/MLaw-incorporating-LLBHons-Law-and-Practice/p/PRG-UK-00372447
1420,law-and-legal-studies,Bachelor of Science in Criminal Justice - Homeland Security,University of Mississippi - Shorelight,"USD 100,176",https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Bachelor-of-Science-in-Criminal-Justice-Homeland-Security/p/PRG-US-00372490
1421,law-and-legal-studies,Juris Doctor Law,Queen's University Belfast,"GBP 57,600",https://www.idp.com/global/Categories/Queen%27s-University-Belfast/Juris-Doctor-Law/p/PRG-UK-00372615
1422,law-and-legal-studies,Master in Criminal Justice,University of Mississippi - Shorelight,"USD 37,221",https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-in-Criminal-Justice/p/PRG-US-00372670
1423,law-and-legal-studies,Master in Criminal Justice - Criminal Justice Leadership,University of Mississippi - Shorelight,"USD 37,221",https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-in-Criminal-Justice-Criminal-Justice-Leadership/p/PRG-US-00372673
1424,law-and-legal-studies,Master in Criminal Justice - Criminal Justice Policy and Practice,University of Mississippi - Shorelight,"USD 37,221",https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-in-Criminal-Justice-Criminal-Justice-Policy-and-Practice/p/PRG-US-00372672
1425,law-and-legal-studies,Master in Criminal Justice - Homeland security and Emergency management,University of Mississippi - Shorelight,"USD 37,221",https://www.idp.com/global/Categories/University-of-Mississippi---Shorelight/Master-in-Criminal-Justice-Homeland-security-and-Emergency-management/p/PRG-US-00372671
1426,law-and-legal-studies,BCL (Hons) (NFQ Level 8) Law with Irish,University College Dublin,"EUR 79,600",https://www.idp.com/global/Categories/University-College-Dublin/BCL-Hons-NFQ-Level-8-Law-with-Irish/p/PRG-IE-00337510
1427,law-and-legal-studies,BCL/Ma?trise (NFQ Level 8) Law Dual Degree,University College Dublin,"EUR 79,600",https://www.idp.com/global/Categories/University-College-Dublin/BCLMatrise-NFQ-Level-8-Law-Dual-Degree/p/PRG-IE-00372875
